id,nombre,categoria,n_comparten,marcas_en_grupo,imagen
2177,"Tor Aut.perfil Pf Zincado 10x1,1/2 100un",Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_726987-MLC95099012121_102025-E.webp
2178,Tor Aut.perfil Pf Zincado 10x2.1/2 100un,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_726987-MLC95099012121_102025-E.webp
2179,Tor Aut.perfil Pf Zincado 10x3/4 100un,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_726987-MLC95099012121_102025-E.webp
1492,Tornillo Crs 1.5/8 (1000un),Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_668244-MLA99571431464_122025-E.webp
1493,"Tornillo Crs 3"" (500un)",Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_668244-MLA99571431464_122025-E.webp
1494,Tornillo Crs 8x3.1/2,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_668244-MLA99571431464_122025-E.webp
2202,Tornillo Crs 1.5/8 (1000un),Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_668244-MLA99571431464_122025-E.webp
2203,"Tornillo Crs 3"" (500un)",Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_668244-MLA99571431464_122025-E.webp
2204,Tornillo Crs 8x3.1/2,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_668244-MLA99571431464_122025-E.webp
1587,Union Americana 20mm,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_667009-MLC90358681772_082025-E.webp
1588,Union Americana 25mm,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_667009-MLC90358681772_082025-E.webp
1589,Union Americana 32mm,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_667009-MLC90358681772_082025-E.webp
2298,Union Americana 20mm,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_667009-MLC90358681772_082025-E.webp
2299,Union Americana 25mm,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_667009-MLC90358681772_082025-E.webp
2300,Union Americana 32mm,Fijaciones,6,,https://http2.mlstatic.com/D_Q_NP_2X_667009-MLC90358681772_082025-E.webp
141,Anticorrosivo Rojo Dideval 1/4 Galon,Pinturas,5,dideval|praga,https://http2.mlstatic.com/D_Q_NP_2X_699532-MLA101798840678_122025-E.webp
142,Anticorrosivo Rojo Dideval Galon,Pinturas,5,dideval|praga,https://http2.mlstatic.com/D_Q_NP_2X_699532-MLA101798840678_122025-E.webp
146,Antioxido 1/2 Litro Blanco Praga,Pinturas,5,dideval|praga,https://http2.mlstatic.com/D_Q_NP_2X_699532-MLA101798840678_122025-E.webp
147,Antioxido 1/2 Litro Rojo Praga,Pinturas,5,dideval|praga,https://http2.mlstatic.com/D_Q_NP_2X_699532-MLA101798840678_122025-E.webp
148,Antioxido Litro Blanco Praga,Pinturas,5,dideval|praga,https://http2.mlstatic.com/D_Q_NP_2X_699532-MLA101798840678_122025-E.webp
155,Atornillador Cr-v Ph1*100mm,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_711091-MLC99664886556_122025-E.webp
156,Atornillador PH 2 x 38mm,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_711091-MLC99664886556_122025-E.webp
157,Atornillador Ph0x75mm,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_711091-MLC99664886556_122025-E.webp
158,Atornillador Ph1x100mm,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_711091-MLC99664886556_122025-E.webp
159,Atornillador Ph2*150mm,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_711091-MLC99664886556_122025-E.webp
166,Automatico 10 Amp Lexo,Electricidad e Iluminacion,5,,https://http2.mlstatic.com/D_Q_NP_2X_676601-MLA96507450007_102025-E.webp
167,Automatico 16 Amp Lexo,Electricidad e Iluminacion,5,,https://http2.mlstatic.com/D_Q_NP_2X_676601-MLA96507450007_102025-E.webp
168,Automatico 20 Amp Lexo,Electricidad e Iluminacion,5,,https://http2.mlstatic.com/D_Q_NP_2X_676601-MLA96507450007_102025-E.webp
169,Automatico 25 Amp Lexo,Electricidad e Iluminacion,5,,https://http2.mlstatic.com/D_Q_NP_2X_676601-MLA96507450007_102025-E.webp
170,Automatico 32 Amp Lexo,Electricidad e Iluminacion,5,,https://http2.mlstatic.com/D_Q_NP_2X_676601-MLA96507450007_102025-E.webp
183,Barra Roscada 1/2,Fierros Construccion,5,,https://http2.mlstatic.com/D_Q_NP_2X_948133-MLC93650002400_102025-E.webp
184,Barra Roscada 1/4,Fierros Construccion,5,,https://http2.mlstatic.com/D_Q_NP_2X_948133-MLC93650002400_102025-E.webp
185,Barra Roscada 3/4,Fierros Construccion,5,,https://http2.mlstatic.com/D_Q_NP_2X_948133-MLC93650002400_102025-E.webp
186,Barra Roscada 3/8,Fierros Construccion,5,,https://http2.mlstatic.com/D_Q_NP_2X_948133-MLC93650002400_102025-E.webp
187,Barra Roscada 5/8,Fierros Construccion,5,,https://http2.mlstatic.com/D_Q_NP_2X_948133-MLC93650002400_102025-E.webp
355,Candado 20mm Lioi,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_859031-MLC93712881880_102025-E.webp
356,Candado 25mm Lioi,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_859031-MLC93712881880_102025-E.webp
357,Candado 30mm Lioi,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_859031-MLC93712881880_102025-E.webp
358,Candado 40mm Lioi,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_859031-MLC93712881880_102025-E.webp
359,Candado 50mm Lioi,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_859031-MLC93712881880_102025-E.webp
416,"Cinta Adhesiva Papel 1""",Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_960390-MLU70727281487_072023-E.webp
417,"Cinta Adhesiva Papel 2""",Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_960390-MLU70727281487_072023-E.webp
426,Cinta Enmascarar 24mm,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_960390-MLU70727281487_072023-E.webp
427,Cinta Enmascarar 36mm Hela,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_960390-MLU70727281487_072023-E.webp
428,Cinta Masking 48mm,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_960390-MLU70727281487_072023-E.webp
453,Clavo SDS 1.5,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_821180-MLA96178005719_102025-E.webp
454,Clavo SDS 2,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_821180-MLA96178005719_102025-E.webp
455,Clavo SDS 2.5,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_821180-MLA96178005719_102025-E.webp
456,Clavo SDS 3,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_821180-MLA96178005719_102025-E.webp
1772,Clavo SDS 3,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_821180-MLA96178005719_102025-E.webp
463,Codo Hidraulico 20 Hilo Interior,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_668645-MLC43009279326_082020-E.webp
464,Codo Hidraulico 25 Hilo Interior,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_668645-MLC43009279326_082020-E.webp
470,Codo PPR Hembra Exterior Soldable 20x1/2,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_668645-MLC43009279326_082020-E.webp
471,Codo PPR Hembra Exterior Soldable 25x3/4,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_668645-MLC43009279326_082020-E.webp
472,Codo PPR Hilo Interior Soldable 20x1/2,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_668645-MLC43009279326_082020-E.webp
505,Cordel Perlon 10mm X1mts,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_866804-MLC75732099567_042024-E.webp
506,Cordel Perlon 12mm X1mts,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_866804-MLC75732099567_042024-E.webp
507,Cordel Perlon 6mm X1mts,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_866804-MLC75732099567_042024-E.webp
508,Cordel Perlon 8 MM X1mts,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_866804-MLC75732099567_042024-E.webp
1788,Cordel Perlon 12mm X1mts,Fijaciones,5,,https://http2.mlstatic.com/D_Q_NP_2X_866804-MLC75732099567_042024-E.webp
567,Disco Flap Madera 100 Grano,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_909830-MLC69668045349_052023-E.webp
568,Disco Flap Madera 120 Grano,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_909830-MLC69668045349_052023-E.webp
569,Disco Flap Madera 40 Grano,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_909830-MLC69668045349_052023-E.webp
570,Disco Flap Madera 60 Grano,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_909830-MLC69668045349_052023-E.webp
1795,Disco Flap Madera 80 Grano,Herramientas y Maq,5,,https://http2.mlstatic.com/D_Q_NP_2X_909830-MLC69668045349_052023-E.webp
654,Espatula 80mm,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_676383-MLA106541802680_022026-E.webp
655,Espatula Fibra 40mm,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_676383-MLA106541802680_022026-E.webp
656,Espatula Madera 50mm,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_676383-MLA106541802680_022026-E.webp
657,Espatula Pro 100mm,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_676383-MLA106541802680_022026-E.webp
658,Espatula Pro 125mm,Pinturas,5,,https://http2.mlstatic.com/D_Q_NP_2X_676383-MLA106541802680_022026-E.webp
720,Grapa 10mm UYUS (Cxg110),Cercos y Mallas,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_674870-MLC93163289556_092025-E.webp
721,"Grapa 11/4"" x 1kg",Cercos y Mallas,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_674870-MLC93163289556_092025-E.webp
722,Grapa 12mm UYUS (Cxg112),Cercos y Mallas,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_674870-MLC93163289556_092025-E.webp
723,Grapa 8mm 1000pcs Tolmat,Cercos y Mallas,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_674870-MLC93163289556_092025-E.webp
724,Grapa UYUS 6mm (Cxg106),Cercos y Mallas,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_674870-MLC93163289556_092025-E.webp
1078,"Picarporte Candado 5""",Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_884251-MLC80175630345_102024-E.webp
1159,"Portacandado 2 1/2""",Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_884251-MLC80175630345_102024-E.webp
1160,Portacandado Lioi 1 1/2,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_884251-MLC80175630345_102024-E.webp
1161,Portacandado UYUS 1,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_884251-MLC80175630345_102024-E.webp
1162,Portacandado Uyustul 2 Pulgadas,Cerraduras,5,lioi,https://http2.mlstatic.com/D_Q_NP_2X_884251-MLC80175630345_102024-E.webp
1171,Probador de Voltaje 3*140mm Tolmat,Electricidad e Iluminacion,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_707869-MLC98975270213_112025-E.webp
1172,Probador de Voltaje 4*190mm Tolmat,Electricidad e Iluminacion,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_707869-MLC98975270213_112025-E.webp
1173,Probador de Voltaje Chico 120mm,Electricidad e Iluminacion,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_707869-MLC98975270213_112025-E.webp
1174,Probador de Voltaje Grande 20mm,Electricidad e Iluminacion,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_707869-MLC98975270213_112025-E.webp
1175,Probador de Voltaje Mediano 140mm,Electricidad e Iluminacion,5,tolmat,https://http2.mlstatic.com/D_Q_NP_2X_707869-MLC98975270213_112025-E.webp
1230,Rueda 100mm con Pasador por Und,Quincalleria,5,,https://http2.mlstatic.com/D_Q_NP_2X_686741-MLA110131315389_042026-O.webp
1231,Rueda 50mm con Pasador por Und,Quincalleria,5,,https://http2.mlstatic.com/D_Q_NP_2X_686741-MLA110131315389_042026-O.webp
1232,Rueda 64mm con Pasador por Und,Quincalleria,5,,https://http2.mlstatic.com/D_Q_NP_2X_686741-MLA110131315389_042026-O.webp
1233,Rueda 75mm con Pasador por Und,Quincalleria,5,,https://http2.mlstatic.com/D_Q_NP_2X_686741-MLA110131315389_042026-O.webp
1234,Rueda 85mm con Pasador por Und,Quincalleria,5,,https://http2.mlstatic.com/D_Q_NP_2X_686741-MLA110131315389_042026-O.webp
1267,Separadores Ceramica 3mm x 200und,Aridos y Morteros,5,,https://http2.mlstatic.com/D_Q_NP_2X_982472-MLC109676313174_042026-E.webp
1268,Separadores Ceramica 2mm x 200und,Aridos y Morteros,5,,https://http2.mlstatic.com/D_Q_NP_2X_982472-MLC109676313174_042026-E.webp
1269,Separadores Ceramica 4mm x 200 Und,Aridos y Morteros,5,,https://http2.mlstatic.com/D_Q_NP_2X_982472-MLC109676313174_042026-E.webp
1270,Separadores Ceramica 5mm x 200und,Aridos y Morteros,5,,https://http2.mlstatic.com/D_Q_NP_2X_982472-MLC109676313174_042026-E.webp
1973,Separadores Ceramica 3mm x 200und,Aridos y Morteros,5,,https://http2.mlstatic.com/D_Q_NP_2X_982472-MLC109676313174_042026-E.webp
1484,Torn VOLCANITA Pb Zincado 6 x 3 x 100un,Fijaciones,5,volcan,https://http2.mlstatic.com/D_Q_NP_2X_962110-MLA99499870848_112025-E.webp
1485,"Torn VOLCANITA Pb Zincado 6x1"" 100un",Fijaciones,5,volcan,https://http2.mlstatic.com/D_Q_NP_2X_962110-MLA99499870848_112025-E.webp
1498,"Tornillo Vulcanita para B 1.1/4"" (1000un)",Fijaciones,5,volcan,https://http2.mlstatic.com/D_Q_NP_2X_962110-MLA99499870848_112025-E.webp
2195,"Torn VOLCANITA Pb Zincado 6x1"" 100un",Fijaciones,5,volcan,https://http2.mlstatic.com/D_Q_NP_2X_962110-MLA99499870848_112025-E.webp
2208,"Tornillo Vulcanita para B 1.1/4"" (1000un)",Fijaciones,5,volcan,https://http2.mlstatic.com/D_Q_NP_2X_962110-MLA99499870848_112025-E.webp
1573,Tuberia Sanitaria Gris 110mm x 1 MT,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_811211-MLA100081716987_122025-E.webp
1574,Tuberia Sanitaria Gris 40mm x 1 MT,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_811211-MLA100081716987_122025-E.webp
1575,Tuberia Sanitaria Gris 50mm x 1 MT,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_811211-MLA100081716987_122025-E.webp
2283,Tuberia Sanitaria Gris 110mm x 1 MT,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_811211-MLA100081716987_122025-E.webp
2285,Tuberia Sanitaria Gris 50mm x 1 MT,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_811211-MLA100081716987_122025-E.webp
1596,Vee Sanitaria 110x50mm,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_887729-MLC89015555502_082025-E.webp
1599,Vee Sanitaria Gris 110x75mm,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_887729-MLC89015555502_082025-E.webp
1602,Vee Sanitaria Gris 75x40mm,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_887729-MLC89015555502_082025-E.webp
1603,Vee Sanitaria Gris 75x50mm,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_887729-MLC89015555502_082025-E.webp
1604,Vee Sanitaria Gris 75x75mm,Baño Cocina y Loggia,5,,https://http2.mlstatic.com/D_Q_NP_2X_887729-MLC89015555502_082025-E.webp
1609,Vinilit Humedad con Pincel,Adhesivos y Sellantes,5,,https://http2.mlstatic.com/D_NQ_NP_2X_906778-MLA99572362852_122025-O.webp
1610,Vinilit Pomo 25cc,Adhesivos y Sellantes,5,,https://http2.mlstatic.com/D_NQ_NP_2X_906778-MLA99572362852_122025-O.webp
1612,Vinilit Tradicional con Pincel,Adhesivos y Sellantes,5,,https://http2.mlstatic.com/D_NQ_NP_2X_906778-MLA99572362852_122025-O.webp
2321,Vinilit Pomo 25cc,Adhesivos y Sellantes,5,,https://http2.mlstatic.com/D_NQ_NP_2X_906778-MLA99572362852_122025-O.webp
2323,Vinilit Tradicional con Pincel,Adhesivos y Sellantes,5,,https://http2.mlstatic.com/D_NQ_NP_2X_906778-MLA99572362852_122025-O.webp
1660,Angulo Doblado Negro 25 x 25 x 3.0 MM,Perfiles y Planchas,5,,https://http2.mlstatic.com/D_922568-MLC53828525180_022023-O.jpg
1661,Angulo Doblado Negro 40 x 40 x 2.0 MM,Perfiles y Planchas,5,,https://http2.mlstatic.com/D_922568-MLC53828525180_022023-O.jpg
1662,Angulo Doblado Negro 50 x 50 x 3.0 MM,Perfiles y Planchas,5,,https://http2.mlstatic.com/D_922568-MLC53828525180_022023-O.jpg
1663,Angulo Doblado Negro 100 x 100 x 3.0 MM,Perfiles y Planchas,5,,https://http2.mlstatic.com/D_922568-MLC53828525180_022023-O.jpg
1667,Angulo Perforado 30x30x0.4,Perfiles y Planchas,5,,https://http2.mlstatic.com/D_922568-MLC53828525180_022023-O.jpg
1,Cal Viva 1 KG,Aridos y Morteros,4,bio bio|wurth,https://http2.mlstatic.com/D_Q_NP_2X_667404-MLU70898426497_082023-E.webp
377,Cemento Bio Bio 25kg,Aridos y Morteros,4,bio bio|wurth,https://http2.mlstatic.com/D_Q_NP_2X_667404-MLU70898426497_082023-E.webp
1693,Broca Acero 15mm Wurth,Fijaciones,4,bio bio|wurth,https://http2.mlstatic.com/D_Q_NP_2X_667404-MLU70898426497_082023-E.webp
1694,Broca Acero 2.5mm Wurth,Fijaciones,4,bio bio|wurth,https://http2.mlstatic.com/D_Q_NP_2X_667404-MLU70898426497_082023-E.webp
4,"Abrazadera de Fijacion Tubos con Correa- con Goma 24x8,5x15mm",Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_680914-MLC104420986665_012026-E.webp
1630,Abrazadera de Fijacion Tubo con Correa-negra B15mm-d25mm,Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_680914-MLC104420986665_012026-E.webp
1634,Abrazadera de Fijacion Tubos con Correas B15mm-d10mm,Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_680914-MLC104420986665_012026-E.webp
1635,Abrazadera de Fijacion Tubos con Correas B15mm-d14mm,Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_680914-MLC104420986665_012026-E.webp
15,"Abrazadera Chapa en U 2,1/2x1,5mm",Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_798321-MLA99539379306_122025-E.webp
457,Cloro Granulado Pote 1 KG,Jardin,4,,https://http2.mlstatic.com/D_Q_NP_2X_798321-MLA99539379306_122025-E.webp
458,Cloro Liquido Bidon 5 Lt,Jardin,4,,https://http2.mlstatic.com/D_Q_NP_2X_798321-MLA99539379306_122025-E.webp
459,Cloro Muntifuncional Pote 1 KG,Jardin,4,,https://http2.mlstatic.com/D_Q_NP_2X_798321-MLA99539379306_122025-E.webp
134,Anticorrosivo Gris 1/4 Passol,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_814760-MLC96743553963_102025-E.webp
135,Anticorrosivo Gris Galon Passol,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_814760-MLC96743553963_102025-E.webp
138,Anticorrosivo Gris Verdoso 1/4 Passol,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_814760-MLC96743553963_102025-E.webp
1503,Triple Accion Gris Galon PASSOL,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_814760-MLC96743553963_102025-E.webp
136,Anticorrosivo Gris Perla 1/4 Galon Soquina,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_755791-MLC31872781903_082019-E.webp
137,Anticorrosivo Gris Perla Galon Soquina,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_755791-MLC31872781903_082019-E.webp
143,Anticorrosivo Rojo Maestranza 1/4 Galon Soquina,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_755791-MLC31872781903_082019-E.webp
144,Anticorrosivo Rojo Maestranza Galon Soquina,Pinturas,4,,https://http2.mlstatic.com/D_Q_NP_2X_755791-MLC31872781903_082019-E.webp
173,Barniz Alerce Litro Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_953948-MLC70755069854_072023-E.webp
178,Barniz Galon Stain Alerce Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_953948-MLC70755069854_072023-E.webp
181,Barniz Litro Roble Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_953948-MLC70755069854_072023-E.webp
182,Barniz Roble Litro Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_953948-MLC70755069854_072023-E.webp
174,Barniz Caoba Litro Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_604228-MLC70755080954_072023-E.webp
175,Barniz Galon Caoba Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_604228-MLC70755080954_072023-E.webp
177,Barniz Galon Siding Caoba Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_604228-MLC70755080954_072023-E.webp
179,Barniz Galon Stain Nogal Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_604228-MLC70755080954_072023-E.webp
191,Bisagra L36 31/2 Lioi Acero Latonado con T Doble Pivote 3u,Fijaciones,4,lioi,https://http2.mlstatic.com/D_Q_NP_2X_906424-MLC89288759060_082025-E.webp
198,Bisagra L86 3x3 Lioi Acero Latonado con T Blanco 3un,Fijaciones,4,lioi,https://http2.mlstatic.com/D_Q_NP_2X_906424-MLC89288759060_082025-E.webp
1685,Bisagra L36 31/2 Lioi Acero Latonado con T Doble Pivote 3u,Fijaciones,4,lioi,https://http2.mlstatic.com/D_Q_NP_2X_906424-MLC89288759060_082025-E.webp
1687,Bisagra L86 3x3 Lioi Acero Latonado con T Blanco 3un,Fijaciones,4,lioi,https://http2.mlstatic.com/D_Q_NP_2X_906424-MLC89288759060_082025-E.webp
263,Broca SDS Km 1/2x210 MM,Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_918506-MLA109039564615_032026-E.webp
264,Broca SDS Km 1/4x210mm,Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_918506-MLA109039564615_032026-E.webp
265,Broca SDS Km 3/8x210mm,Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_918506-MLA109039564615_032026-E.webp
1709,Broca SDS Km 3/8x210mm,Fijaciones,4,,https://http2.mlstatic.com/D_Q_NP_2X_918506-MLA109039564615_032026-E.webp
284,Buzo Coverall Blanco Talla L,Seguridad Industrial,4,,https://http2.mlstatic.com/D_Q_NP_2X_989967-MLC93161686046_092025-E.webp
285,Buzo Coverall Blanco Talla M,Seguridad Industrial,4,,https://http2.mlstatic.com/D_Q_NP_2X_989967-MLC93161686046_092025-E.webp
286,Buzo Coverall Ultra Light Blanco Talla XL,Seguridad Industrial,4,,https://http2.mlstatic.com/D_Q_NP_2X_989967-MLC93161686046_092025-E.webp
287,Buzo Coverqall Ultra Light Blanco Talla M,Seguridad Industrial,4,,https://http2.mlstatic.com/D_Q_NP_2X_989967-MLC93161686046_092025-E.webp
307,Cadenas 14x20x8x4.5mts,Fierros Construccion,4,,https://http2.mlstatic.com/D_Q_NP_2X_645897-MLC69664857285_052023-E.webp
308,"Cadenas 15x20x8x4,5mts",Fierros Construccion,4,,https://http2.mlstatic.com/D_Q_NP_2X_645897-MLC69664857285_052023-E.webp
309,"Cadenas 15x30x9.2x4,5mts",Fierros Construccion,4,,https://http2.mlstatic.com/D_Q_NP_2X_645897-MLC69664857285_052023-E.webp
1721,Cadena Fierro Eslabon Largo 4mm,Fierros Construccion,4,,https://http2.mlstatic.com/D_Q_NP_2X_645897-MLC69664857285_052023-E.webp
387,Cerradura Oficina/dormitorio,Cerraduras,4,daumer,https://http2.mlstatic.com/D_Q_NP_2X_822129-MLC93630762090_102025-E.webp
389,Cerradura Pomo Cilindrica Dormitorio D-500 Daumer Blister,Cerraduras,4,daumer,https://http2.mlstatic.com/D_Q_NP_2X_822129-MLC93630762090_102025-E.webp
391,Cerradura Dormitorio,Cerraduras,4,daumer,https://http2.mlstatic.com/D_Q_NP_2X_822129-MLC93630762090_102025-E.webp
392,Cerradura Pomo Cilindrica Dormitorio D-500 Daumer,Cerraduras,4,daumer,https://http2.mlstatic.com/D_Q_NP_2X_822129-MLC93630762090_102025-E.webp
394,Cerrojo Carcelero con Tornillo 10x1/2 Negro,Cerraduras,4,,https://http2.mlstatic.com/D_Q_NP_2X_868899-MLC79738226369_102024-E.webp
395,Cerrojo Carcelero con Tornillo 10x5/8 Negro,Cerraduras,4,,https://http2.mlstatic.com/D_Q_NP_2X_868899-MLC79738226369_102024-E.webp
396,Cerrojo Carcelero con Tornillo 8x1/2 Negro,Cerraduras,4,,https://http2.mlstatic.com/D_Q_NP_2X_868899-MLC79738226369_102024-E.webp
397,Cerrojo Carcelero con Tornillo 8x5/8 Negro,Cerraduras,4,,https://http2.mlstatic.com/D_Q_NP_2X_868899-MLC79738226369_102024-E.webp
431,Cinta Teflon para Agua 1/2 x 10mt Streto,Jardin,4,,https://http2.mlstatic.com/D_Q_NP_2X_780236-MLC89673479360_082025-E.webp
432,Cinta Teflon para Agua 3/4 x 10mt Streto,Jardin,4,,https://http2.mlstatic.com/D_Q_NP_2X_780236-MLC89673479360_082025-E.webp
433,Cinta Teflon para Gas 1/2 Seal,Jardin,4,,https://http2.mlstatic.com/D_Q_NP_2X_780236-MLC89673479360_082025-E.webp
434,Cinta Teflon para Gas 3/4 Seal,Jardin,4,,https://http2.mlstatic.com/D_Q_NP_2X_780236-MLC89673479360_082025-E.webp
642,Esmalte Sintetico Blanco Galon Passol,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_636736-MLC109592265550_042026-E.webp
645,Esmalte Sintetico Galon Azul para Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_636736-MLC109592265550_042026-E.webp
646,Esmalte Sintetico Galon Azul Passol,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_636736-MLC109592265550_042026-E.webp
647,Esmalte Sintetico Galon Gris para Praga,Pinturas,4,praga,https://http2.mlstatic.com/D_Q_NP_2X_636736-MLC109592265550_042026-E.webp
686,Flexible Hilo Interior 25cm,Baño Cocina y Loggia,4,,https://http2.mlstatic.com/D_Q_NP_2X_808736-MLC75173860458_032024-E.webp
687,Flexible Hilo Interior 30cm,Baño Cocina y Loggia,4,,https://http2.mlstatic.com/D_Q_NP_2X_808736-MLC75173860458_032024-E.webp
